"","X","full_name","passer_id","position","team","season","chances","mcmc.mean","sim.mean","mcmc.sd","sim.sd","headshot_url"
"125",46,"Tony Banks","00-0000722","QB","BAL",2000,268,-0.00307056801522435,-0.0033612805212426,0.02030851428172,0.016918266132399,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAN403290.png"
"126",47,"Clint Stoerner","00-0019442","QB","DAL",2000,5,-0.00314035738950132,-0.00350676576472468,0.0292994518353808,0.0257641540995508,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STO161025.png"
"127",48,"Rick Mirer","00-0011378","QB","SF",2000,18,-0.0046535970559444,-0.00395238528702683,0.030536322818732,0.0265667484687086,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIR519112.png"
"128",49,"Aaron Brooks","00-0001823","QB","NO",2000,259,-0.00486749718901781,-0.00396578354627723,0.023062501383127,0.0190744336504719,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO114367.png"
"129",50,"Chris Redman","00-0019709","QB","BAL",2000,3,-0.00387824808413378,-0.00425099490047628,0.0288033241261232,0.0244834139487155,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RED501201.png"
"130",51,"Brett Favre","00-0005106","QB","GB",2000,570,-0.00448713153186814,-0.00449474192288269,0.019462291940468,0.0149414359496917,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAV540222.png"
"131",52,"Warren Moon","00-0011524","QB","KC",2000,32,-0.00464165482519782,-0.00452299853700415,0.0303587151997528,0.0258059327501812,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO057675.png"
"132",53,"Kevin Thompson","00-0019278","QB","CLE",2000,1,-0.00119619449875613,-0.00467061031592381,0.0288051818398892,0.0240304702876409,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO613402.png"
"133",54,"Tim Couch","00-0003535","QB","CLE",2000,201,-0.00418767037126479,-0.00558018443118397,0.0236703198672739,0.0180248763169918,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COU041732.png"
"134",55,"Michael Bishop","00-0001272","QB","NE",2000,8,-0.00580258162178905,-0.00633899481026166,0.0287104147096963,0.0222935652535263,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BIS522078.png"
"135",56,"Matt Hasselbeck","00-0007091","QB","GB",2000,17,-0.00786514221061187,-0.00678123566084346,0.027806822999865,0.0209460176291866,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAS536799.png"
"136",57,"Stoney Case","00-0002787","QB","DET",2000,89,-0.00693766705851547,-0.0068848141174337,0.0252115296165124,0.0182882685210723,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAS138429.png"
"137",58,"Tom Brady","00-0019596","QB","NE",2000,3,-0.00447026164024985,-0.00703844185325699,0.0317386917287905,0.0246466279024095,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA371156.png"
"138",59,"Jim Miller","00-0011276","QB","CHI",2000,76,-0.0068310571735552,-0.00711727218131121,0.0262423711604186,0.0190485410347555,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL305724.png"
"139",60,"Donovan McNabb","00-0011022","QB","PHI",2000,629,-0.0103002334389214,-0.0104310862280258,0.0203824158813453,0.00987950962815229,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCN017517.png"
"140",61,"Bobby Hoying","00-0007832","QB","OAK",2000,18,-0.00945630795494468,-0.0107810279524757,0.0300023583947421,0.0191117947268651,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOY495941.png"
"141",62,"Moses Moreno","00-0011640","QB","SD",2000,31,-0.0100134366146071,-0.0109231208126271,0.0280853829748714,0.0170391887668038,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR121071.png"
"142",63,"Damon Huard","00-0007835","QB","MIA",2000,62,-0.0114027425003421,-0.0125143347416254,0.0280443535796438,0.0154069454990196,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUA264861.png"
"143",64,"Bubby Brister","00-0001785","QB","MIN",2000,18,-0.0124206977591022,-0.013878214644252,0.0286421684792241,0.0146421056853282,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI521505.png"
"144",65,"Scott Mitchell","00-0011434","QB","CIN",2000,178,-0.014004822200779,-0.0141501879696651,0.0261741784824379,0.0118397450312095,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT766982.png"
"145",66,"Jake Plummer","00-0013042","QB","ARI",2000,456,-0.0142367191321401,-0.0154996305164005,0.0211302531868238,0.00552621469634209,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PLU243945.png"
"146",67,"Jeff Lewis","00-0009868","QB","CAR",2000,32,-0.0159133401850604,-0.0157795235391516,0.0298730894913411,0.014085533177204,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW374177.png"
"147",68,"John Friesz","00-0005600","QB","NE",2000,21,-0.0141304714822339,-0.0157910221675193,0.0307938807005383,0.0147110902175065,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRI395510.png"
"148",69,"Randall Cunningham","00-0003761","QB","DAL",2000,119,-0.0161948819707515,-0.0170362715287444,0.0257638225918375,0.00853041719593325,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUN664464.png"
"149",70,"Cade McNown","00-0011044","QB","CHI",2000,266,-0.0183284108184135,-0.0182846669109267,0.0227197231229118,0.00430025801733465,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCN774854.png"
"150",71,"Charlie Batch","00-0000865","QB","DET",2000,396,-0.0178801386796085,-0.0191276741913271,0.0216761236858944,0.00237548838932297,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAT039161.png"
"151",72,"Brock Huard","00-0007834","QB","SEA",2000,83,-0.0212633379233805,-0.0217995267336369,0.0260563540043261,0.00409047243102147,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUA252861.png"
"152",73,"Doug Pederson","00-0012726","QB","CLE",2000,203,-0.0214954961934206,-0.0236821955698789,0.0253804553702774,0.00137930448621994,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PED543972.png"
"153",74,"Kent Graham","00-0006212","QB","PIT",2000,143,-0.0223954959154945,-0.0236842314417337,0.0267359713505028,0.00272076591130606,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA207625.png"
"154",75,"Anthony Wright","00-0018272","QB","DAL",2000,52,-0.0257502481615115,-0.0258531485734532,0.0297788634342233,0.00349486739162846,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WRI106968.png"
"155",76,"Ryan Leaf","00-0009715","QB","SD",2000,298,-0.0239758551731522,-0.026223975791116,0.0238886571472903,-0.00259328918304887,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEA220394.png"
"156",77,"Danny Kanell","00-0009007","QB","ATL",2000,105,-0.0252813303236622,-0.0274419846728051,0.0285535778158533,0.000769280010059353,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAN382648.png"
"157",78,"Spergon Wynn","00-0019553","QB","CLE",2000,52,-0.0296455377664189,-0.0314676367795197,0.0311472653516858,-0.000853775900672419,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WYN155916.png"
"158",79,"Akili Smith","00-0015082","QB","CIN",2000,247,-0.0320833881589877,-0.0346420254589309,0.0259327952370862,-0.00929410376136159,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI448920.png"
"159",1,"Kurt Warner","00-0017200","QB","STL",2001,639,0.0529992632047561,0.0528573371539261,0.0235972390155006,0.0763740308572196,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR492511.png"
"160",2,"Steve McNair","00-0011024","QB","TEN",2001,417,0.0284412940437746,0.0292497885777638,0.021034538091948,0.0503103175234308,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCN033803.png"
"161",3,"Rich Gannon","00-0005741","QB","OAK",2001,589,0.0285528368287035,0.0292089314181925,0.0201713545208443,0.0493394570088208,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAN296635.png"
"162",4,"Chris Chandler","00-0002876","QB","ATL",2001,359,0.0274646584286884,0.0275674009656252,0.0206398456714492,0.0482974963051077,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA222838.png"
"163",5,"Brett Favre","00-0005106","QB","GB",2001,573,0.0256616374897624,0.0259386675181271,0.0201847612591373,0.0461479394064229,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAV540222.png"
"164",6,"Daunte Culpepper","00-0003739","QB","MIN",2001,352,0.0246610898925554,0.024789589615642,0.0208606773698389,0.0456972998303468,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUL586056.png"
"165",7,"Mark Brunell","00-0002110","QB","JAX",2001,461,0.0194196434416717,0.0193216233920229,0.0213205678499124,0.0406586620036828,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRU575022.png"
"166",8,"Peyton Manning","00-0010346","QB","IND",2001,528,0.0152152039694317,0.0144549680052322,0.0194741552811764,0.0339400402165996,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN515097.png"
"167",9,"Jeff Garcia","00-0005755","QB","SF",2001,516,0.012555662490444,0.0140280929117316,0.0187695714029172,0.0328017316962165,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR101861.png"
"168",10,"Kordell Stewart","00-0015700","QB","PIT",2001,496,0.0126174366642207,0.0126200323824511,0.0196434921597619,0.03229293213083,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE777062.png"
"169",11,"Todd Bouman","00-0001545","QB","MIN",2001,83,0.0122065235255829,0.0123652799327894,0.0245450046628954,0.0369230331995799,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOU357325.png"
"170",12,"Kent Graham","00-0006212","QB","WAS",2001,19,0.0101775442219363,0.0107507060488103,0.026885050583678,0.0376995889756351,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA207625.png"
"171",13,"A.J. Feeley","00-0020305","QB","PHI",2001,14,0.0104653107327156,0.00984514115854099,0.0276679103318025,0.0375206958347831,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FEE447935.png"
"172",14,"Jay Fiedler","00-0005180","QB","MIA",2001,467,0.00835783670895534,0.00920868745157578,0.0202552930254379,0.0294915640109074,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIE053391.png"
"173",15,"Randall Cunningham","00-0003761","QB","BAL",2001,85,0.00826342983155476,0.00886200918470966,0.0254606480948085,0.0343528908107438,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUN664464.png"
"174",16,"Tom Brady","00-0019596","QB","NE",2001,491,0.00806709646986812,0.00843158483169616,0.0192292158872298,0.0276612989458418,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA371156.png"
"175",17,"Ty Detmer","00-0004230","QB","DET",2001,144,0.00568516365305439,0.00642131518496903,0.0228955974078307,0.0293281613259458,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DET313774.png"
"176",18,"Brian Griese","00-0006423","QB","DEN",2001,435,0.00543614456914303,0.00572901346940685,0.0200028267368313,0.0257322862417483,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI028314.png"
"177",19,"Tommy Maddox","00-0010261","QB","PIT",2001,9,0.00616838017635504,0.00529761826957181,0.0285857957152337,0.0338940034987908,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAD472685.png"
"178",20,"Kelly Holcomb","00-0007576","QB","CLE",2001,12,0.00313092680274813,0.00483326881665637,0.0258537395671576,0.0306846181836556,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL006197.png"
"179",21,"Charlie Batch","00-0000865","QB","DET",2001,315,0.0038340936881591,0.00465882859739373,0.0208973142852844,0.0255640002022744,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAT039161.png"
"180",22,"Jamie Martin","00-0010455","QB","STL",2001,3,0.00362453869594187,0.00397759225831647,0.0291190109892328,0.033066176517572,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR642459.png"
"181",23,"Shaun King","00-0009266","QB","TB",2001,30,0.00414850977392621,0.00393552618729082,0.0248514928960995,0.028807923409842,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN631882.png"
"182",24,"Shane Matthews","00-0010560","QB","CHI",2001,141,0.0040606949791152,0.00353615840547436,0.0221739080841966,0.0257242661240957,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT575349.png"
"183",25,"Gus Frerotte","00-0005589","QB","DEN",2001,46,0.00317721043513096,0.00349876848618191,0.0244358462233113,0.0279231501728175,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE682395.png"
"184",26,"Jarious Jackson","00-0019682","QB","DEN",2001,11,0.00133586061047442,0.00330554285693016,0.0259851881553999,0.0292812711812913,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC230214.png"
"185",27,"Marques Tuiasosopo","00-0020405","QB","OAK",2001,4,0.00466056891183811,0.00319486876061138,0.0280226968559127,0.0312481252067401,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUI172866.png"
"186",28,"Ray Lucas","00-0010137","QB","MIA",2001,3,0.00173731049696376,0.0030281256510728,0.0268966905299797,0.029905628337172,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUC107404.png"
"187",29,"Doug Johnson","00-0019087","QB","ATL",2001,5,0.00206436186129984,0.00232255616403759,0.0276328599577887,0.0299637008484924,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH211886.png"
"188",30,"Drew Brees","00-0020531","QB","SD",2001,25,0.00099304568811325,0.00205066534126425,0.0269668438510387,0.0290203839711261,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRE229498.png"
"189",31,"Brad Johnson","00-0008442","QB","TB",2001,578,0.00122592553390864,0.00188966246307997,0.0188830916875211,0.0207743533557836,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH322990.png"
"190",32,"Trent Green","00-0006355","QB","KC",2001,504,3.57841397532226e-05,0.0012525222186683,0.0184867141767451,0.019738168329661,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE367521.png"
"191",33,"Todd Collins","00-0003315","QB","KC",2001,4,0.000307376899375447,0.0010078488857731,0.0275384231480669,0.0285513335927466,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL694708.png"
"192",34,"Trent Dilfer","00-0004293","QB","SEA",2001,119,0.00050810970008999,0.000454543639934563,0.023343984526475,0.0237977984330766,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIL049692.png"
"193",35,"Tim Rattay","00-0019623","QB","SF",2001,2,0.000698724147000424,0.000271529872448356,0.0254833458086318,0.0257505533915521,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RAT659964.png"
